id,year,state_name,state_code,district_name,district_code,registration_circles,male_below_12_years,male_12_years_to_16_years,male_16_years_to_18_years,male_children,male_18_years_and_above,female_below_12_years,female_12_years_to_16_years,female_16_years_to_18_years,female_children,female_18_years_and_above,transgender_below_12_years,transgender_12_years_to_16_years,transgender_16_years_to_18_years,transgender_children,transgender_18_years_and_above
452,2021,Maharashtra,27,Nandurbar,486,Nandurbar,15,0,0,15,131,12,1,0,13,292,NaN,NaN,NaN,NaN,NaN
453,2021,Maharashtra,27,Nashik,487,Nasik Commr.,0,0,0,0,567,0,0,0,0,851,NaN,NaN,NaN,NaN,NaN
454,2021,Maharashtra,27,Nashik,487,Nasik Rural,12,2,2,16,679,12,1,0,13,1191,NaN,NaN,NaN,NaN,NaN
455,2021,Maharashtra,27,Mumbai Suburban,483,Navi Mumbai,32,18,6,56,693,29,20,8,57,870,NaN,NaN,NaN,NaN,NaN
456,2021,Maharashtra,27,Osmanabad,488,Osmanabad,26,0,0,26,199,21,0,0,21,352,NaN,NaN,NaN,NaN,NaN
457,2021,Maharashtra,27,Palghar,665,Palghar,1,0,0,1,180,2,0,0,2,328,NaN,NaN,NaN,NaN,NaN
458,2021,Maharashtra,27,Parbhani,489,Parbhani,0,0,0,0,164,0,0,0,0,278,NaN,NaN,NaN,NaN,NaN
459,2021,Maharashtra,27,Pune,490,Pune Commr.,27,16,18,61,1183,25,44,37,106,1276,NaN,3,NaN,3,21
460,2021,Maharashtra,27,Pune,490,Pune Railway,1,0,0,1,8,3,0,0,3,7,NaN,NaN,NaN,NaN,NaN
461,2021,Maharashtra,27,Pune,490,Pune Rural,20,2,4,26,830,22,2,4,28,1411,NaN,NaN,NaN,NaN,NaN
462,2021,Maharashtra,27,Raigad,491,Raigad,1,0,4,5,216,5,1,20,26,294,NaN,NaN,NaN,NaN,NaN
463,2021,Maharashtra,27,Ratnagiri,492,Ratnagiri,6,2,1,9,204,7,1,1,9,241,NaN,NaN,NaN,NaN,NaN
464,2021,Maharashtra,27,Sangli,493,Sangli,26,2,0,28,581,30,0,0,30,986,NaN,NaN,NaN,NaN,NaN
465,2021,Maharashtra,27,Satara,494,Satara,32,2,1,35,511,33,2,1,36,1069,NaN,NaN,NaN,NaN,NaN
466,2021,Maharashtra,27,Sindhudurg,495,Sindhudurg,4,0,0,4,100,0,3,0,3,103,NaN,NaN,NaN,NaN,NaN
467,2021,Maharashtra,27,Solapur,496,Solapur Commr.,22,2,0,24,231,7,1,0,8,413,NaN,NaN,NaN,NaN,NaN
468,2021,Maharashtra,27,Solapur,496,Solapur Rural,0,0,0,0,489,0,0,0,0,923,NaN,NaN,NaN,NaN,NaN
469,2021,Maharashtra,27,Thane,497,Thane Commr.,0,0,0,0,1746,0,0,0,0,2442,NaN,NaN,NaN,NaN,NaN
470,2021,Maharashtra,27,Thane,497,Thane Rural,5,8,11,24,291,4,29,34,67,352,NaN,NaN,NaN,NaN,NaN
471,2021,Maharashtra,27,Wardha,498,Wardha,0,0,0,0,407,0,0,0,0,646,NaN,NaN,NaN,NaN,NaN
472,2021,Maharashtra,27,Washim,499,Washim,0,0,0,0,216,0,0,0,0,400,NaN,NaN,NaN,NaN,NaN
473,2021,Maharashtra,27,Yavatmal,500,Yavatmal,3,0,98,101,371,4,0,185,189,692,NaN,NaN,NaN,NaN,NaN
474,2021,Maharashtra,27,Pune,490,Pimpri Chinchwad City,0,6,10,16,996,0,11,6,17,1300,NaN,NaN,NaN,NaN,NaN
475,2021,Maharashtra,27,Aurangabad,469,Aurangabad Railway,0,0,0,0,11,0,0,0,0,11,NaN,NaN,NaN,NaN,NaN
476,2021,Maharashtra,27,Thane,497,Mira Bhayandar Vasai Virar Commr.,58,6,6,70,790,46,9,9,64,1119,NaN,NaN,NaN,NaN,NaN
477,2021,Manipur,14,Bishnupur,252,Bishnupur,0,2,1,3,7,0,0,1,1,14,NaN,NaN,NaN,NaN,NaN
478,2021,Manipur,14,Chandel,253,Chandel,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
479,2021,Manipur,14,Churachandpur,254,Churachandpur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
480,2021,Manipur,14,Imphal West,256,Cid,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
481,2021,Manipur,14,Imphal East,255,Imphal East,1,0,6,7,30,4,9,21,34,19,NaN,NaN,NaN,NaN,NaN
482,2021,Manipur,14,Imphal West,256,Imphal West,0,0,0,0,0,1,0,0,1,0,NaN,NaN,NaN,NaN,NaN
483,2021,Manipur,14,Senapati,257,Senapati,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
484,2021,Manipur,14,Tamenglong,258,Tamenglong,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
485,2021,Manipur,14,Thoubal,259,Thoubal,1,2,2,5,14,0,6,4,10,7,NaN,NaN,NaN,NaN,NaN
486,2021,Manipur,14,Ukhrul,260,Ukhrul,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
487,2021,Manipur,14,Kakching,711,Kakching,1,0,0,1,5,0,0,1,1,20,NaN,NaN,NaN,NaN,NaN
488,2021,Manipur,14,Kamjong,717,Kamjong,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
489,2021,Manipur,14,Kangpokpi,712,Kangpokpi,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
490,2021,Manipur,14,Jiribam,713,Jiribam,0,0,0,0,7,0,0,0,0,8,NaN,NaN,NaN,NaN,NaN
491,2021,Manipur,14,Noney,714,Noney,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
492,2021,Manipur,14,Pherzawl,715,Pherzawl,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
493,2021,Manipur,14,Tengnoupal,716,Tengnoupal,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
494,2021,Manipur,14,Imphal West,256,Narcotic,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
495,2021,Meghalaya,17,East Garo Hills,273,Garo Hills East,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
496,2021,Meghalaya,17,North Garo Hills,656,Garo Hills North,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
497,2021,Meghalaya,17,South Garo Hills,277,Garo Hills South,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
498,2021,Meghalaya,17,South West Garo Hills,663,Garo Hills South West,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
499,2021,Meghalaya,17,West Garo Hills,278,Garo Hills West,0,0,0,0,6,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN
500,2021,Meghalaya,17,West Jaintia Hills,275,Jaintia Hills West,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
501,2021,Meghalaya,17,East Jaintia Hills,657,Jaintia Hills East,4,0,0,4,0,1,0,10,11,0,NaN,NaN,NaN,NaN,NaN
502,2021,Meghalaya,17,East Khasi Hills,274,Khasi Hills East,5,7,4,16,56,2,12,21,35,61,NaN,NaN,NaN,NaN,NaN
503,2021,Meghalaya,17,South West Khasi Hills,658,Khasi Hills South West,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
504,2021,Meghalaya,17,West Khasi Hills,279,Khasi Hills West,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
505,2021,Meghalaya,17,Ri Bhoi,276,Ri-Bhoi,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
506,2021,Meghalaya,17,East Khasi Hills,274,Cyber Cell,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
507,2021,Mizoram,15,Aizawl,261,Aizawl,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
508,2021,Mizoram,15,Champhai,262,Champhai,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
509,2021,Mizoram,15,Kolasib,263,Kolasib,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
510,2021,Mizoram,15,Lawngtlai,264,Lawngtlai,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
511,2021,Mizoram,15,Lunglei,265,Lunglei,0,0,0,0,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
512,2021,Mizoram,15,Mamit,266,Mamit,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
513,2021,Mizoram,15,Saiha,267,Saiha,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
514,2021,Mizoram,15,Serchhip,268,Serchhip,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
515,2021,Mizoram,15,Aizawl,261,Spl Narcotic,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
516,2021,Mizoram,15,Saitual,727,Saitual,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
517,2021,Mizoram,15,Khawzawl,728,Khawzawl,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
518,2021,Mizoram,15,Hnahthial,726,Hnahthial,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
519,2021,Mizoram,15,Aizawl,261,Cyber,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
520,2021,Nagaland,13,Dimapur,244,Dimapur,2,1,1,4,34,0,3,0,3,3,NaN,NaN,NaN,NaN,NaN
521,2021,Nagaland,13,Kiphire,614,Kiphire,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
522,2021,Nagaland,13,Kohima,245,Kohima,1,0,4,5,1,0,5,9,14,7,NaN,NaN,NaN,NaN,NaN
523,2021,Nagaland,13,Longleng,615,Longleng,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
524,2021,Nagaland,13,Mokokchung,246,Mokokchung,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
525,2021,Nagaland,13,Mon,247,Mon,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
526,2021,Nagaland,13,Peren,613,Peren,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
527,2021,Nagaland,13,Phek,248,Phek,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
528,2021,Nagaland,13,Tuensang,249,Tuensang,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
529,2021,Nagaland,13,Wokha,250,Wokha,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
530,2021,Nagaland,13,Zunheboto,251,Zunheboto,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
531,2021,Odisha,21,Anugul,344,Angul,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
532,2021,Odisha,21,Baleshwar,346,Balasore,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
533,2021,Odisha,21,Bargarh,347,Baragarh,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
534,2021,Odisha,21,Baleshwar,346,Berhampur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
535,2021,Odisha,21,Bhadrak,348,Bhadrak,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
536,2021,Odisha,21,Balangir,345,Bolangir,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
537,2021,Odisha,21,Boudh,349,Boudh,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
538,2021,Odisha,21,Cuttack,350,Cuttack,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
539,2021,Odisha,21,Khordha,362,Dcp Bbsr,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
540,2021,Odisha,21,Cuttack,350,Dcp Ctc,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
541,2021,Odisha,21,Deogarh,351,Deogarh,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
542,2021,Odisha,21,Dhenkanal,352,Dhenkanal,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
543,2021,Odisha,21,Gajapati,353,Gajapati,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
544,2021,Odisha,21,Ganjam,354,Ganjam,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
545,2021,Odisha,21,Jagatsinghapur,355,Jagatsinghpur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
546,2021,Odisha,21,Jajapur,356,Jajpur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
547,2021,Odisha,21,Jharsuguda,357,Jharsuguda,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
548,2021,Odisha,21,Kalahandi,358,Kalahandi,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
549,2021,Odisha,21,Kandhamal,359,Kandhamal,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
550,2021,Odisha,21,Kendrapara,360,Kendrapara,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
551,2021,Odisha,21,Kendujhar,361,Keonjhar,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
552,2021,Odisha,21,Khordha,362,Khurda,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
553,2021,Odisha,21,Koraput,363,Koraput,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
554,2021,Odisha,21,Malkangiri,364,Malkangiri,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
555,2021,Odisha,21,Mayurbhanj,365,Mayurbhanj,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
556,2021,Odisha,21,Nayagarh,367,Nayagarh,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
557,2021,Odisha,21,Nabarangpur,366,Nabarangpur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
558,2021,Odisha,21,Nuapada,368,Nuapada,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
559,2021,Odisha,21,Puri,369,Puri,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
560,2021,Odisha,21,Rayagada,370,Rayagada,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
561,2021,Odisha,21,Sundargarh,373,Rourkela,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
562,2021,Odisha,21,Sambalpur,371,Sambalpur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
563,2021,Odisha,21,Sonepur,372,Sonepur,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
564,2021,Odisha,21,Cuttack,350,Srp(Cuttack),0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
565,2021,Odisha,21,Sundargarh,373,Srp(Rourkela),0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
566,2021,Odisha,21,Sundargarh,373,Sundargarh,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
567,2021,Odisha,21,Cuttack,350,Cid Cb,245,96,136,477,2972,569,1153,1934,3656,9330,NaN,NaN,NaN,NaN,NaN
568,2021,Punjab,3,Amritsar,27,Amritsar Rural,3,2,0,5,42,1,31,46,78,26,NaN,NaN,NaN,NaN,NaN
569,2021,Punjab,3,Barnala,605,Barnala,0,0,0,0,27,0,2,1,3,40,NaN,NaN,NaN,NaN,NaN
570,2021,Punjab,3,Gurdaspur,32,Batala,0,0,0,0,39,1,0,0,1,34,NaN,NaN,NaN,NaN,NaN
571,2021,Punjab,3,Bathinda,28,Bathinda,0,0,0,0,23,0,0,1,1,18,NaN,NaN,NaN,NaN,NaN
572,2021,Punjab,3,Amritsar,27,Cp Amritsar,0,1,5,6,46,1,20,51,72,53,NaN,NaN,NaN,NaN,NaN
573,2021,Punjab,3,Jalandhar,34,Cp Jalandhar,0,0,0,0,167,0,0,0,0,295,NaN,NaN,NaN,NaN,NaN
574,2021,Punjab,3,Ludhiana,36,Cp Ludhiana,10,13,3,26,38,9,30,16,55,57,NaN,NaN,NaN,NaN,NaN
575,2021,Punjab,3,Faridkot,29,Faridkot,0,0,0,0,1,0,2,22,24,0,NaN,NaN,NaN,NaN,NaN
576,2021,Punjab,3,Fatehgarh Sahib,30,Fatehgarh Sahib,4,0,1,5,72,10,5,6,21,59,NaN,NaN,NaN,NaN,NaN
577,2021,Punjab,3,Fazilka,651,Fazilka,1,0,3,4,49,3,0,10,13,38,NaN,NaN,NaN,NaN,NaN
578,2021,Punjab,3,Ferozepur,31,Ferozepur,1,0,0,1,39,0,31,16,47,57,NaN,NaN,NaN,NaN,NaN
579,2021,Punjab,3,Patiala,41,Grp,0,0,0,0,0,0,0,0,0,3,NaN,NaN,NaN,NaN,NaN
580,2021,Punjab,3,Gurdaspur,32,Gurdaspur,0,1,0,1,0,1,20,12,33,0,NaN,NaN,NaN,NaN,NaN
581,2021,Punjab,3,Hoshiarpur,33,Hoshiarpur,1,3,1,5,127,3,11,37,51,201,NaN,NaN,NaN,NaN,NaN
582,2021,Punjab,3,Jalandhar,34,Jalandhar Rural,4,6,6,16,112,10,7,7,24,164,NaN,NaN,NaN,NaN,NaN
583,2021,Punjab,3,Kapurthala,35,Kapurthala,2,8,0,10,24,1,5,0,6,33,NaN,NaN,NaN,NaN,NaN
584,2021,Punjab,3,Ludhiana,36,Khanna,8,0,1,9,60,7,0,9,16,71,NaN,NaN,NaN,NaN,NaN
585,2021,Punjab,3,Ludhiana,36,Ludhiana Rural,0,0,1,1,17,0,0,0,0,17,NaN,NaN,NaN,NaN,NaN
586,2021,Punjab,3,Mansa,37,Mansa,0,1,2,3,25,1,0,0,1,11,NaN,NaN,NaN,NaN,NaN
587,2021,Punjab,3,Moga,38,Moga,0,0,3,3,53,2,0,0,2,30,NaN,NaN,NaN,NaN,NaN
588,2021,Punjab,3,Sri Muktsar Sahib,39,Muktsar,2,0,0,2,41,2,1,40,43,16,NaN,NaN,NaN,NaN,NaN
589,2021,Punjab,3,Pathankot,662,Pathankot,0,0,1,1,0,0,0,5,5,0,NaN,NaN,NaN,NaN,NaN
590,2021,Punjab,3,Patiala,41,Patiala,13,6,1,20,42,8,42,72,122,126,NaN,NaN,NaN,NaN,NaN
591,2021,Punjab,3,Rupnagar,42,Ropar,5,3,1,9,35,0,15,24,39,33,NaN,NaN,NaN,NaN,NaN
592,2021,Punjab,3,Sangrur,43,Sangrur,2,0,1,3,9,2,18,27,47,29,NaN,NaN,NaN,NaN,NaN
593,2021,Punjab,3,S.A.S Nagar,608,Sas Nagar,4,2,1,7,0,8,31,129,168,0,NaN,NaN,NaN,NaN,NaN
594,2021,Punjab,3,Shahid Bhagat Singh Nagar,40,Sbs Nagar,1,0,0,1,21,5,0,2,7,20,NaN,NaN,NaN,NaN,NaN
595,2021,Punjab,3,Tarn Taran,609,Tarn Taran,1,9,1,11,53,0,0,2,2,47,NaN,NaN,NaN,NaN,NaN
596,2021,Punjab,3,S.A.S Nagar,608,Bureau Of Investigation,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
597,2021,Punjab,3,S.A.S Nagar,608,Intelligence Wing,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
598,2021,Punjab,3,S.A.S Nagar,608,Nri Wing,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
599,2021,Punjab,3,Amritsar,27,Special Task Force,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
600,2021,Punjab,3,Malerkotla,737,Malerkotla,0,4,11,15,6,0,0,0,0,3,NaN,NaN,NaN,NaN,NaN
601,2021,Rajasthan,8,Ajmer,86,Ajmer,20,28,20,68,307,26,64,137,227,902,NaN,NaN,NaN,NaN,NaN
602,2021,Rajasthan,8,Alwar,87,Alwar,15,11,10,36,156,19,35,29,83,295,NaN,NaN,NaN,NaN,NaN
603,2021,Rajasthan,8,Banswara,88,Banswara,1,2,3,6,103,14,55,128,197,349,NaN,NaN,NaN,NaN,NaN
604,2021,Rajasthan,8,Baran,89,Baran,2,0,5,7,101,0,15,106,121,385,NaN,NaN,NaN,NaN,NaN
605,2021,Rajasthan,8,Barmer,90,Barmer,0,6,3,9,64,3,45,11,59,215,NaN,NaN,NaN,NaN,NaN
606,2021,Rajasthan,8,Bharatpur,91,Bharatpur,5,7,2,14,89,3,3,2,8,175,NaN,NaN,NaN,NaN,NaN
607,2021,Rajasthan,8,Bhilwara,92,Bhilwara,0,6,11,17,210,2,24,247,273,791,NaN,NaN,NaN,NaN,NaN
608,2021,Rajasthan,8,Bikaner,93,Bikaner,0,0,9,9,158,0,0,52,52,368,NaN,NaN,NaN,NaN,NaN
609,2021,Rajasthan,8,Bundi,94,Bundi,2,0,3,5,94,2,36,80,118,435,NaN,NaN,NaN,NaN,NaN
610,2021,Rajasthan,8,Chittorgarh,95,Chittorgarh,2,6,5,13,153,4,57,128,189,669,NaN,NaN,NaN,NaN,NaN
611,2021,Rajasthan,8,Churu,96,Churu,0,4,16,20,79,0,4,48,52,296,NaN,NaN,NaN,NaN,NaN
612,2021,Rajasthan,8,Dausa,97,Dausa,0,5,16,21,71,2,8,34,44,139,NaN,NaN,NaN,NaN,NaN
613,2021,Rajasthan,8,Dholpur,98,Dholpur,0,0,6,6,61,0,1,11,12,101,NaN,NaN,NaN,NaN,NaN
614,2021,Rajasthan,8,Dungarpur,99,Dungarpur,2,2,5,9,66,2,71,131,204,392,NaN,NaN,NaN,NaN,NaN
615,2021,Rajasthan,8,Ajmer,86,Grp Ajmer,0,0,0,0,9,0,0,0,0,10,NaN,NaN,NaN,NaN,NaN
616,2021,Rajasthan,8,Jodhpur,107,Grp Jodhpur,1,0,0,1,9,0,0,0,0,6,NaN,NaN,NaN,NaN,NaN
617,2021,Rajasthan,8,Ganganagar,100,Ganganagar,5,10,7,22,277,3,51,84,138,726,NaN,NaN,NaN,NaN,NaN
618,2021,Rajasthan,8,Hanumangarh,101,Hanumangarh,0,1,3,4,133,1,12,65,78,393,NaN,NaN,NaN,NaN,NaN
619,2021,Rajasthan,8,Jaipur,102,Jaipur East,11,11,16,38,223,5,34,36,75,363,NaN,NaN,NaN,NaN,NaN
620,2021,Rajasthan,8,Jaipur,102,Jaipur North,6,9,7,22,189,4,25,52,81,309,NaN,NaN,NaN,NaN,NaN
621,2021,Rajasthan,8,Jaipur (Gramin),783,Jaipur Rural,8,1,19,28,142,16,14,45,75,349,NaN,NaN,NaN,NaN,NaN
622,2021,Rajasthan,8,Jaipur,102,Jaipur South,6,20,23,49,255,2,32,51,85,351,NaN,NaN,NaN,NaN,NaN
623,2021,Rajasthan,8,Jaipur,102,Jaipur West,15,16,19,50,277,3,89,38,130,452,NaN,NaN,NaN,NaN,NaN
624,2021,Rajasthan,8,Jaisalmer,103,Jaisalmer,0,1,2,3,19,0,1,6,7,44,NaN,NaN,NaN,NaN,NaN
625,2021,Rajasthan,8,Jalore,104,Jalore,0,4,7,11,68,1,28,46,75,341,NaN,NaN,NaN,NaN,NaN
626,2021,Rajasthan,8,Jhalawar,105,Jhalawar,1,5,5,11,136,4,95,69,168,446,NaN,NaN,NaN,NaN,NaN
627,2021,Rajasthan,8,Jhunjhunu,106,Jhunjhunu,4,15,9,28,144,6,32,42,80,0,NaN,NaN,NaN,NaN,NaN
628,2021,Rajasthan,8,Jodhpur,107,Jodhpur East,4,10,3,17,123,2,17,25,44,244,NaN,NaN,NaN,NaN,NaN
629,2021,Rajasthan,8,Jodhpur,107,Jodhpur West,0,6,12,18,171,0,2,57,59,296,NaN,NaN,NaN,NaN,NaN
630,2021,Rajasthan,8,Jodhpur,107,Jodhpur Rural,0,1,3,4,61,1,15,18,34,181,NaN,NaN,NaN,NaN,NaN
631,2021,Rajasthan,8,Karauli,108,Karauli,0,8,4,12,55,0,17,12,29,88,NaN,NaN,NaN,NaN,NaN
632,2021,Rajasthan,8,Kota,109,Kota City,7,16,21,44,262,3,34,76,113,576,NaN,NaN,NaN,NaN,NaN
633,2021,Rajasthan,8,Kota,109,Kota Rural,1,7,1,9,98,3,38,30,71,422,NaN,NaN,NaN,NaN,NaN
634,2021,Rajasthan,8,Nagaur,110,Nagaur,3,5,6,14,113,2,56,62,120,484,NaN,NaN,NaN,NaN,NaN
635,2021,Rajasthan,8,Pali,111,Pali,0,5,10,15,122,2,45,100,147,895,NaN,NaN,NaN,NaN,NaN
636,2021,Rajasthan,8,Pratapgarh,629,Pratapgarh,0,0,3,3,80,0,0,94,94,262,NaN,NaN,NaN,NaN,NaN
637,2021,Rajasthan,8,Rajsamand,112,Rajsamand,1,6,6,13,116,0,51,90,141,595,NaN,NaN,NaN,NaN,NaN
638,2021,Rajasthan,8,Sawai Madhopur,113,Sawai Madhopur,1,10,2,13,47,0,2,2,4,165,NaN,NaN,NaN,NaN,NaN
639,2021,Rajasthan,8,Sikar,114,Sikar,7,15,16,38,150,3,20,112,135,550,NaN,NaN,NaN,NaN,NaN
640,2021,Rajasthan,8,Sirohi,115,Sirohi,2,6,5,13,73,0,20,51,71,321,NaN,NaN,NaN,NaN,NaN
641,2021,Rajasthan,8,Tonk,116,Tonk,2,2,3,7,77,1,23,38,62,272,NaN,NaN,NaN,NaN,NaN
642,2021,Rajasthan,8,Udaipur,117,Udaipur,7,9,20,36,235,14,54,183,251,975,NaN,NaN,NaN,NaN,NaN
643,2021,Rajasthan,8,Jaipur,102,Jaipur Metro,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
644,2021,Rajasthan,8,Jaipur,102,Scrb,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
645,2021,Rajasthan,8,Jaipur,102,Sog,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
646,2021,Rajasthan,8,Jaipur,102,Ssb,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
647,2021,Rajasthan,8,Jaipur,102,Jaipur Crime,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
648,2021,Rajasthan,8,Khairthal-Tijara,770,Bhiwadi,11,15,14,40,112,9,59,59,127,268,NaN,NaN,NaN,NaN,NaN
649,2021,Sikkim,11,Gangtok,225,East,1,0,0,1,32,0,4,0,4,60,NaN,NaN,NaN,NaN,NaN
650,2021,Sikkim,11,Mangan,226,North,0,0,0,0,2,0,0,1,1,2,NaN,NaN,NaN,NaN,NaN
651,2021,Sikkim,11,Namchi,227,South,0,1,0,1,11,0,0,1,1,22,NaN,NaN,NaN,NaN,NaN
652,2021,Sikkim,11,Gyalshing,228,West,0,0,0,0,4,0,0,0,0,28,NaN,NaN,NaN,NaN,NaN
653,2021,Sikkim,11,Gangtok,225,Cid,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
